,Numero_expedient,Vehicle_type,Gender,Age,People_type
52287,2014S009353,Bike,Man,25,Driver
52289,2014S003413,Bike,Woman,37,Driver
52291,2014S003610,Bike,Woman,26,Driver
52293,2014S005408,Bike,Man,29,Driver
52294,2014S005408,Bike,Woman,26,Driver
52296,2014S005413,Bike,Man,37,Driver
52298,2014S002472,Bike,Man,22,Driver
52299,2014S004043,Bike,Woman,42,Driver
52300,2014S004047,Bike,Man,42,Driver
52301,2014S004164,Bike,Man,46,Driver
52303,2014S004166,Bike,Man,25,Driver
52305,2014S002913,Bike,Man,38,Driver
52306,2014S002914,Bike,Man,25,Driver
52307,2014S002732,Bike,Man,24,Driver
52308,2014S002734,Bike,Man,56,Driver
52309,2014S002926,Bike,Woman,37,Driver
52310,2014S009339,Bike,Man,27,Driver
52311,2014S009343,Bike,Man,20,Driver
52312,2014S009540,Bike,Woman,50,Driver
52313,2014S009117,Bike,Man,52,Driver
52316,2014S004240,Bike,Man,29,Driver
52317,2014S004639,Bike,Man,35,Driver
52319,2014S004911,Bike,Man,35,Driver
52320,2014S004911,Bike,Man,50,Driver
52321,2014S004916,Bike,Woman,28,Driver
52322,2014S004918,Car,Man,24,Driver
52325,2014S004564,Bike,Man,42,Driver
52326,2014S008924,Bike,Man,29,Driver
52329,2014S003041,Bike,Man,41,Driver
52332,2014S003279,Bike,Man,34,Driver
52333,2014S002930,Bike,Man,23,Driver
52335,2014S003109,Bike,Woman,25,Driver
52336,2014S003514,Bike,Woman,26,Driver
52337,2014S003719,Bike,Man,29,Driver
52338,2014S005587,Bike,Man,19,Driver
52339,2014S009106,Car,Man,55,Driver
52341,2014S009110,Car,Man,37,Driver
52342,2014S009303,Bike,Man,37,Driver
52343,2014S003786,Bike,Man,43,Driver
52344,2014S003786,Bike,Man,46,Driver
52345,2014S003787,Car,Woman,54,Driver
52347,2014S003470,Bike,Woman,23,Driver
52348,2014S003475,Bike,Man,30,Driver
52349,2014S005290,Bike,Man,24,Driver
52350,2014S005479,Bike,Man,41,Driver
52351,2014S005483,Bike,Man,57,Driver
52353,2014S003293,Bike,Woman,36,Driver
52356,2014S004843,Bike,Man,30,Driver
52357,2014S005531,Car,Man,24,Driver
52358,2014S002615,Bike,Man,36,Driver
52359,2014S003159,Bike,Man,42,Driver
52360,2014S003161,Bike,Man,27,Driver
52364,2014S004972,Bike,Man,27,Driver
52365,2014S004975,Bike,Man,51,Driver
52366,2014S003985,Bike,Man,41,Driver
52367,2014S003989,Bike,Woman,23,Driver
52370,2014S009519,Bike,Man,34,Driver
52371,2014S009524,Bike,Man,38,Driver
52372,2014S004962,Car,Man,35,Driver
52373,2014S005155,Bike,Man,32,Driver
52374,2014S005160,Bike,Man,23,Driver
52375,2014S005162,Car,Man,24,Driver
52377,2014S003677,Bike,Man,55,Driver
52378,2014S003680,Bike,Woman,45,Driver
52379,2014S003870,Bike,Man,30,Driver
52381,2014S004064,Bike,Man,53,Driver
52382,2014S003687,Bike,Man,42,Driver
52383,2014S004174,Car,Man,35,Driver
52385,2014S004177,Bike,Man,55,Driver
52386,2014S004178,Car,Woman,40,Driver
52387,2014S004179,Car,Man,27,Driver
52388,2014S004180,Bike,Man,25,Driver
52389,2014S003893,Car,Woman,35,Driver
52392,2014S002546,Bike,Man,42,Driver
52393,2014S002743,Bike,Woman,23,Driver
52394,2014S002744,Car,Man,25,Driver
52396,2014S005581,Bike,Man,55,Driver
52397,2014S005581,Bike,Man,38,Driver
52399,2014S005440,Bike,Man,36,Driver
52400,2014S005448,Car,Man,25,Driver
52401,2014S005450,Bike,Man,27,Driver
52402,2014S008946,Bike,Woman,22,Driver
52403,2014S008950,Bike,Man,64,Driver
52404,2014S008951,Bike,Man,40,Driver
52405,2014S005419,Bike,Woman,39,Driver
52406,2014S003861,Bike,Man,36,Driver
52407,2014S003862,Bike,Man,58,Driver
52408,2014S003864,Bike,Man,41,Driver
52410,2014S005001,Bike,Woman,30,Driver
52411,2014S005002,Bike,Man,35,Driver
52412,2014S004073,Bike,Man,46,Driver
52413,2014S004265,Bike,Man,22,Driver
52414,2014S004283,Bike,Woman,27,Driver
52415,2014S003761,Bike,Man,34,Driver
52417,2014S003767,Bike,Woman,32,Driver
52419,2014S002491,Bike,Man,31,Driver
52421,2014S002702,Bike,Man,48,Driver
52422,2014S002703,Car,Man,48,Driver
52423,2014S008953,Bike,Man,34,Driver
52424,2014S008956,Bike,Man,28,Driver
52425,2014S009134,Bike,Man,62,Driver
52426,2014S009136,Bike,Man,40,Driver
52427,2014S009137,Bike,Woman,37,Driver
52430,2014S003833,Bike,Man,36,Driver
52431,2014S005423,Bike,Man,30,Driver
52433,2014S002681,Car,Woman,39,Driver
52434,2014S004857,Bike,Man,31,Driver
52437,2014S005057,Bike,Woman,40,Driver
52438,2014S003113,Bike,Man,48,Driver
52439,2014S003117,Car,Man,34,Driver
52441,2014S002588,Bike,Man,55,Driver
52445,2014S002712,Bike,Man,27,Driver
52446,2014S004287,Bike,Man,30,Driver
52447,2014S003966,Bike,Man,42,Driver
52449,2014S004146,Car,Man,30,Driver
52450,2014S004346,Bike,Woman,20,Driver
52453,2014S009568,Car,Woman,53,Driver
52454,2014S009573,Bike,Man,24,Driver
52455,2014S009329,Car,Woman,25,Driver
52456,2014S009330,Bike,Woman,47,Driver
52457,2014S005384,Bike,Woman,24,Driver
52458,2014S004211,Bike,Man,31,Driver
52459,2014S004213,Bike,Man,45,Driver
52460,2014S002876,Bike,Woman,26,Driver
52461,2014S004476,Car,Man,38,Driver
52462,2014S003303,Bike,Woman,38,Driver
52463,2014S003304,Bike,Woman,23,Driver
52466,2014S002801,Bike,Man,43,Driver
52467,2014S004347,Bike,Woman,34,Driver
52468,2014S002995,Bike,Man,24,Driver
52469,2014S004497,Bike,Man,27,Driver
52470,2014S004688,Bike,Man,56,Driver
52471,2014S003253,Bike,Man,46,Driver
52472,2014S003259,Bike,Man,32,Driver
52473,2014S003455,Car,Woman,32,Driver
52476,2014S002984,Bike,Man,27,Driver
52477,2014S002986,Bike,Man,19,Driver
52478,2014S004664,Bike,Man,26,Driver
52479,2014S004664,Car,Man,21,Driver
52482,2014S004681,Bike,Man,39,Driver
52487,2014S003080,Car,Woman,53,Driver
52488,2014S002839,Bike,Woman,34,Driver
52489,2014S003020,Bike,Man,42,Driver
52491,2014S004615,Car,Man,28,Driver
52492,2014S004823,Bike,Woman,37,Driver
52493,2014S005019,Bike,Man,52,Driver
52494,2014S003444,Bike,Woman,33,Driver
52495,2014S003910,Bike,Man,35,Driver
52497,2014S004101,Bike,Man,16,Driver
52498,2014S002988,Bike,Woman,53,Driver
52499,2014S003165,Car,Woman,29,Driver
52500,2014S003165,Car,Man,41,Driver
52502,2014S003169,Bike,Man,35,Driver
52504,2014S005076,Bike,Woman,38,Driver
52507,2014S005282,Bike,Man,21,Driver
52508,2014S005286,Bike,Woman,27,Driver
52510,2014S004761,Car,Woman,38,Driver
52511,2014S005591,Bike,Woman,50,Driver
52514,2014S004607,Bike,Man,38,Driver
52517,2014S004060,Bike,Woman,21,Driver
52519,2014S005262,Bike,Man,28,Driver
52522,2014S005090,Bike,Woman,54,Driver
52524,2014S004509,Bike,Man,29,Driver
52525,2014S004510,Bike,Man,33,Driver
52526,2014S004705,Bike,Man,26,Driver
52527,2014S004709,Bike,Man,45,Driver
52529,2014S003387,Bike,Man,39,Driver
52535,2014S004379,Bike,Woman,21,Driver
52537,2014S004573,Bike,Man,35,Driver
52538,2014S003023,Car,Woman,46,Driver
52539,2014S003200,Bike,Man,62,Driver
52541,2014S003569,Bike,Woman,24,Driver
52542,2014S005265,Bike,Man,45,Driver
52545,2014S005096,Bike,Woman,33,Driver
52546,2014S005274,Bike,Man,35,Driver
52547,2014S005276,Bike,Woman,43,Driver
52548,2014S005468,Bike,Woman,45,Driver
52549,2014S005115,Bike,Woman,22,Driver
52551,2014S009147,Bike,Woman,20,Driver
52554,2014S005213,Car,Man,31,Driver
52555,2014S005220,Bike,Man,29,Driver
52558,2014S003859,Bike,Man,24,Driver
52561,2014S005302,Bike,Man,37,Driver
52562,2014S003579,Car,Man,62,Driver
52564,2014S003773,Car,Woman,40,Driver
52565,2014S003971,Bike,Man,41,Driver
52567,2014S002517,Car,Woman,38,Driver
52569,2014S009656,Bike,Man,38,Driver
52570,2014S009661,Bike,Man,26,Driver
52573,2014S006742,Bike,Man,36,Driver
52574,2014S006744,Bike,Woman,26,Driver
52575,2014S008751,Bike,Man,47,Driver
52578,2014S007159,Car,Woman,22,Driver
52579,2014S007167,Bike,Man,30,Driver
52582,2014S008842,Car,Woman,39,Driver
52584,2014S007191,Bike,Man,27,Driver
52585,2014S007380,Bike,Man,38,Driver
52586,2014S007383,Bike,Woman,24,Driver
52587,2014S007389,Bike,Woman,45,Driver
52588,2014S007398,Bike,Man,36,Driver
52591,2014S008764,Bike,Man,25,Driver
52592,2014S008302,Car,Woman,32,Driver
52593,2014S008500,Bike,Man,32,Driver
52595,2014S005749,Bike,Man,26,Driver
52596,2014S005936,Bike,Man,27,Driver
52597,2014S005941,Bike,Woman,30,Driver
52598,2014S007951,Bike,Man,22,Driver
52600,2014S007225,Bike,Man,27,Driver
52601,2014S007228,Bike,Man,22,Driver
52602,2014S008844,Bike,Woman,38,Driver
52603,2014S009044,Bike,Man,40,Driver
52605,2014S009242,Bike,Woman,26,Driver
52608,2014S008792,Bike,Man,31,Driver
52611,2014S008866,Bike,Man,55,Driver
52612,2014S008869,Bike,Man,24,Driver
52613,2014S008871,Bike,Man,54,Driver
52615,2014S008872,Bike,Man,24,Driver
52617,2014S005718,Bike,Man,33,Driver
52619,2014S007591,Bike,Man,54,Driver
52625,2014S006218,Bike,Man,32,Driver
52628,2014S009013,Bike,Woman,36,Driver
52629,2014S009014,Bike,Woman,38,Driver
52631,2014S006138,Bike,Man,65,Driver
52633,2014S006147,Bike,Man,24,Driver
52634,2014S006360,Bike,Man,27,Driver
52635,2014S006363,Bike,Man,25,Driver
52636,2014S006569,Bike,Man,45,Driver
52638,2014S006572,Car,Man,43,Driver
52639,2014S006574,Bike,Man,26,Driver
52640,2014S006576,Bike,Man,25,Driver
52642,2014S009275,Bike,Woman,22,Driver
52644,2014S007346,Car,Man,29,Driver
52645,2014S007347,Car,Man,35,Driver
52646,2014S008875,Car,Woman,38,Driver
52647,2014S008878,Bike,Man,25,Driver
52648,2014S007116,Car,Man,42,Driver
52649,2014S009244,Bike,Man,34,Driver
52650,2014S009247,Bike,Man,42,Driver
52653,2014S007977,Car,Woman,60,Driver
52654,2014S007981,Car,Woman,31,Driver
52655,2014S007981,Car,Man,66,Driver
52656,2014S007797,Bike,Man,57,Driver
52657,2014S009194,Car,Man,53,Driver
52658,2014S009195,Bike,Man,43,Driver
52659,2014S009400,Bike,Man,28,Driver
52661,2014S007923,Bike,Man,32,Driver
52662,2014S008110,Bike,Man,19,Driver
52665,2014S006561,Bike,Man,40,Driver
52667,2014S007357,Bike,Woman,36,Driver
52669,2014S007309,Bike,Man,35,Driver
52670,2014S005926,Bike,Man,36,Driver
52672,2014S006128,Bike,Woman,34,Driver
52673,2014S006131,Bike,Man,36,Driver
52675,2014S007545,Bike,Man,22,Driver
52676,2014S007547,Car,Man,35,Driver
52678,2014S006821,Bike,Man,42,Driver
52680,2014S009646,Bike,Woman,32,Driver
52682,2014S008172,Bike,Man,25,Driver
52683,2014S008175,Bike,Man,25,Driver
52687,2014S009468,Bike,Man,33,Driver
52689,2014S009664,Bike,Man,58,Driver
52690,2014S009665,Bike,Woman,20,Driver
52692,2014S008118,Bike,Man,38,Driver
52694,2014S008319,Bike,Woman,50,Driver
52697,2014S009062,Bike,Woman,19,Driver
52698,2014S006331,Car,Man,41,Driver
52699,2014S006332,Bike,Man,22,Driver
52700,2014S008577,Bike,Woman,23,Driver
52702,2014S008587,Bike,Man,39,Driver
52704,2014S009611,Bike,Woman,26,Driver
52705,2014S006948,Bike,Woman,27,Driver
52706,2014S006518,Bike,Man,33,Driver
52708,2014S007937,Bike,Man,30,Driver
52709,2014S007942,Bike,Man,25,Driver
52710,2014S007947,Bike,Man,37,Driver
52711,2014S007950,Bike,Man,28,Driver
52713,2014S009454,Bike,Man,35,Driver
52714,2014S007710,Car,Man,28,Driver
52715,2014S007712,Bike,Man,28,Driver
52716,2014S007715,Car,Man,50,Driver
52717,2014S008177,Bike,Woman,34,Driver
52718,2014S008378,Car,Woman,35,Driver
52720,2014S008388,Bike,Woman,22,Driver
52722,2014S008394,Bike,Woman,31,Driver
52723,2014S008606,Bike,Man,59,Driver
52724,2014S008609,Bike,Man,26,Driver
52725,2014S005626,Car,Woman,33,Driver
52726,2014S008513,Bike,Man,36,Driver
52728,2014S008519,Bike,Man,30,Driver
52730,2014S007155,Bike,Woman,28,Driver
52731,2014S007902,Bike,Woman,55,Driver
52732,2014S007903,Car,Man,36,Driver
52734,2014S006377,Car,Woman,54,Driver
52735,2014S006584,Bike,Man,29,Driver
52736,2014S008370,Bike,Man,45,Driver
52738,2014S008562,Bike,Woman,34,Driver
52739,2014S008565,Bike,Man,31,Driver
52742,2014S003626,Bike,Man,53,Driver
52744,2014S005225,Car,Man,29,Driver
52747,2014S005499,Bike,Man,61,Driver
52748,2014S008507,Bike,Man,38,Driver
52749,2014S008508,Bike,Man,34,Driver
52756,2014S005739,Bike,Man,57,Driver
52757,2014S005741,Bike,Man,26,Driver
52758,2014S005742,Bike,Man,40,Driver
52759,2014S005952,Bike,Man,25,Driver
52760,2014S005953,Bike,Woman,22,Driver
52762,2014S007411,Bike,Woman,31,Driver
52763,2014S007413,Bike,Man,54,Driver
52766,2014S008733,Bike,Man,48,Driver
52767,2014S009023,Bike,Woman,37,Driver
52769,2014S002538,Bike,Woman,26,Driver
52770,2014S009680,Bike,Man,38,Driver
52772,2014S007330,Bike,Man,35,Driver
52777,2014S008740,Bike,Man,22,Driver
52779,2014S007803,Bike,Man,38,Driver
52781,2014S008815,Car,Woman,59,Driver
52782,2014S008815,Car,Man,45,Driver
52784,2014S008808,Car,Woman,50,Driver
52785,2014S005957,Bike,Man,29,Driver
52786,2014S005958,Bike,Man,41,Driver
52787,2014S006152,Bike,Man,33,Driver
52789,2014S005726,Bike,Man,33,Driver
52790,2014S005728,Bike,Man,29,Driver
52791,2014S005909,Bike,Man,27,Driver
52792,2014S005980,Bike,Man,26,Driver
52794,2014S005804,Bike,Woman,40,Driver
52797,2014S008987,Bike,Man,39,Driver
52800,2014S007738,Bike,Woman,46,Driver
52803,2014S007924,Bike,Woman,25,Driver
52805,2014S007811,Bike,Man,28,Driver
52810,2014S006114,Car,Man,49,Driver
52812,2014S006120,Car,Woman,41,Driver
52813,2014S007926,Car,Woman,24,Driver
52814,2014S008122,Bike,Man,30,Driver
52817,2014S008206,Bike,Woman,35,Driver
52820,2014S009080,Car,Man,50,Driver
52821,2014S009083,Bike,Man,44,Driver
52822,2014S009093,Bike,Man,39,Driver
52825,2014S009098,Car,Woman,21,Driver
52826,2014S009376,Bike,Woman,42,Driver
52827,2014S009383,Bike,Man,31,Driver
52828,2014S007556,Bike,Man,27,Driver
52829,2014S007557,Bike,Man,49,Driver
52830,2014S007560,Bike,Man,22,Driver
52831,2014S006325,Bike,Woman,29,Driver
52837,2014S008904,Bike,Man,44,Driver
52838,2014S009293,Bike,Man,27,Driver
52840,2014S009295,Bike,Man,58,Driver
52841,2014S006530,Bike,Man,49,Driver
52842,2014S006532,Car,Woman,43,Driver
52844,2014S008156,Bike,Man,29,Driver
52845,2014S008350,Bike,Man,36,Driver
52848,2014S005816,Bike,Woman,28,Driver
52849,2014S006012,Car,Man,24,Driver
52850,2014S009282,Car,Woman,18,Driver
52854,2014S008535,Car,Man,24,Driver
52855,2014S006996,Car,Woman,65,Driver
52856,2014S007001,Car,Man,37,Driver
52857,2014S007003,Bike,Man,53,Driver
52859,2014S006424,Bike,Man,22,Driver
52861,2014S006624,Bike,Man,34,Driver
52862,2014S006631,Car,Man,64,Driver
52863,2014S009485,Bike,Man,61,Driver
52864,2014S008341,Bike,Woman,40,Driver
52865,2014S008341,Car,Man,28,Driver
52872,2014S006239,Bike,Man,36,Driver
52875,2014S002386,Bike,Man,18,Driver
52876,2014S006023,Bike,Man,52,Driver
52877,2014S006024,Car,Woman,41,Driver
52880,2014S002370,Bike,Woman,25,Driver
52881,2014S002372,Bike,Man,43,Driver
52882,2014S002378,Bike,Woman,55,Driver
52884,2014S001511,Bike,Man,29,Driver
52885,2014S001514,Bike,Man,54,Driver
52887,2014S007844,Bike,Woman,46,Driver
52888,2014S007845,Bike,Man,39,Driver
52889,2014S008041,Bike,Woman,33,Driver
52890,2014S006674,Bike,Man,30,Driver
52891,2014S006676,Bike,Man,31,Driver
52892,2014S006678,Bike,Man,45,Driver
52893,2014S006679,Bike,Man,32,Driver
52895,2014S008253,Bike,Woman,23,Driver
52896,2014S008257,Bike,Man,54,Driver
52897,2014S008449,Car,Man,46,Driver
52900,2014S006899,Car,Man,28,Driver
52903,2014S008688,Bike,Man,24,Driver
52904,2014S005685,Bike,Man,37,Driver
52905,2014S002390,Car,Man,67,Driver
52906,2014S007828,Bike,Woman,31,Driver
52908,2014S007835,Bike,Man,32,Driver
52909,2014S008026,Bike,Man,40,Driver
52911,2014S001712,Car,Man,58,Driver
52914,2014S001472,Bike,Woman,54,Driver
52915,2014S001472,Bike,Woman,33,Driver
52917,2014S007073,Bike,Man,30,Driver
52920,2014S008487,Car,Man,81,Driver
52922,2014S008679,Bike,Man,40,Driver
52923,2014S000947,Bike,Man,50,Driver
52924,2014S006450,Car,Woman,54,Driver
52926,2014S008455,Bike,Woman,21,Driver
52927,2014S008460,Bike,Woman,31,Driver
52928,2014S008647,Bike,Man,54,Driver
52929,2014S008655,Bike,Man,48,Driver
52930,2014S008656,Bike,Man,51,Driver
52933,2014S000167,Bike,Man,34,Driver
52934,2014S000168,Bike,Woman,45,Driver
52935,2014S008230,Bike,Man,25,Driver
52936,2014S001914,Bike,Woman,26,Driver
52937,2014S002112,Bike,Man,25,Driver
52940,2014S008447,Bike,Man,43,Driver
52942,2014S007462,Bike,Man,24,Driver
52944,2014S007468,Bike,Man,26,Driver
52947,2014S007482,Bike,Man,22,Driver
52949,2014S005895,Bike,Man,45,Driver
52950,2014S005905,Bike,Man,25,Driver
52953,2014S008234,Bike,Woman,42,Driver
52955,2014S000571,Bike,Man,51,Driver
52956,2014S000385,Bike,Man,53,Driver
52957,2014S000583,Bike,Man,20,Driver
52958,2014S002017,Bike,Woman,47,Driver
52959,2014S002018,Bike,Man,32,Driver
52961,2014S001868,Bike,Woman,36,Driver
52962,2014S000057,Bike,Woman,23,Driver
52963,2014S000258,Bike,Man,27,Driver
52964,2014S000266,Bike,Man,35,Driver
52965,2014S007671,Bike,Woman,19,Driver
52967,2014S006088,Car,Woman,24,Driver
52970,2014S006095,Bike,Man,37,Driver
52971,2014S006289,Bike,Man,30,Driver
52972,2014S001957,Bike,Man,40,Driver
52973,2014S007685,Bike,Man,31,Driver
52974,2014S006304,Bike,Man,18,Driver
52975,2014S006313,Bike,Man,39,Driver
52977,2014S002026,Bike,Woman,45,Driver
52978,2014S002027,Bike,Man,42,Driver
52979,2014S002221,Bike,Woman,23,Driver
52981,2014S002227,Bike,Man,48,Driver
52982,2014S008429,Bike,Man,36,Driver
52983,2014S008430,Car,Woman,25,Driver
52984,2014S008630,Car,Man,42,Driver
52985,2014S000775,Bike,Man,45,Driver
52986,2014S000978,Bike,Man,31,Driver
52987,2014S002279,Bike,Man,37,Driver
52988,2014S000876,Bike,Man,24,Driver
52989,2014S000881,Bike,Woman,40,Driver
52990,2014S000883,Bike,Man,25,Driver
52991,2014S001084,Bike,Man,40,Driver
52995,2014S005846,Car,Man,27,Driver
52996,2014S005846,Car,Man,24,Driver
52998,2014S005867,Bike,Woman,48,Driver
52999,2014S006060,Bike,Man,25,Driver
53002,2014S006069,Bike,Man,37,Driver
53003,2014S000780,Bike,Man,47,Driver
53004,2014S000787,Bike,Man,40,Driver
53005,2014S000788,Bike,Man,25,Driver
53009,2014S000023,Bike,Man,30,Driver
53010,2014S001878,Bike,Man,20,Driver
53011,2014S002274,Bike,Man,51,Driver
53013,2014S007873,Car,Man,60,Driver
53014,2014S006297,Car,Woman,30,Driver
53016,2014S006511,Car,Man,48,Driver
53017,2014S006269,Bike,Man,26,Driver
53018,2014S006270,Car,Man,39,Driver
53019,2014S000987,Bike,Man,49,Driver
53020,2014S001186,Bike,Man,41,Driver
53023,2014S001217,Bike,Man,28,Driver
53024,2014S001416,Bike,Man,42,Driver
53026,2014S000467,Car,Woman,47,Driver
53027,2014S000675,Bike,Woman,26,Driver
53029,2014S000227,Bike,Woman,23,Driver
53033,2014S006271,Car,Man,58,Driver
53034,2014S006466,Car,Woman,33,Driver
53035,2014S001581,Bike,Man,27,Driver
53036,2014S001419,Bike,Man,48,Driver
53037,2014S001421,Bike,Woman,34,Driver
53040,2014S001591,Bike,Man,39,Driver
53042,2014S005605,Bike,Woman,26,Driver
53044,2014S008069,Car,Woman,54,Driver
53046,2014S008464,Bike,Woman,18,Driver
53047,2014S006701,Car,Man,70,Driver
53049,2014S006902,Bike,Man,24,Driver
53051,2014S006912,Bike,Man,30,Driver
53052,2014S000137,Bike,Man,21,Driver
53056,2014S000337,Bike,Woman,32,Driver
53058,2014S006235,Bike,Woman,49,Driver
53059,2014S006235,Bike,Man,28,Driver
53060,2014S006236,Bike,Man,29,Driver
53061,2014S006433,Bike,Man,37,Driver
53063,2014S001399,Bike,Woman,48,Driver
53066,2014S000549,Bike,Woman,52,Driver
53067,2014S008853,Bike,Man,49,Driver
53068,2014S008857,Bike,Man,41,Driver
53069,2014S007183,Bike,Woman,42,Driver
53070,2014S007370,Bike,Woman,23,Driver
53073,2014S006664,Bike,Man,52,Driver
53075,2014S006866,Bike,Man,58,Driver
53076,2014S008662,Bike,Woman,27,Driver
53077,2014S008666,Car,Woman,39,Driver
53078,2014S001778,Car,Man,36,Driver
53079,2014S001974,Bike,Man,28,Driver
53080,2014S001977,Bike,Man,40,Driver
53081,2014S001981,Bike,Man,19,Driver
53083,2014S001792,Bike,Woman,38,Driver
53086,2014S001606,Bike,Woman,26,Driver
53087,2014S001611,Bike,Man,36,Driver
53088,2014S007625,Car,Woman,35,Driver
53089,2014S006002,Bike,Man,29,Driver
53090,2014S006007,Car,Man,79,Driver
53091,2014S006198,Bike,Man,44,Driver
53093,2014S009034,Bike,Woman,57,Driver
53094,2014S009232,Bike,Man,23,Driver
53096,2014S009234,Bike,Man,38,Driver
53097,2014S008550,Bike,Woman,28,Driver
53098,2014S008554,Bike,Man,27,Driver
53099,2014S007104,Bike,Woman,52,Driver
53108,2014S002406,Bike,Man,34,Driver
53109,2014S000956,Bike,Man,39,Driver
53110,2014S000959,Bike,Woman,44,Driver
53112,2014S001155,Car,Man,21,Driver
53113,2014S000150,Bike,Man,28,Driver
53114,2014S000155,Bike,Man,18,Driver
53115,2014S000350,Car,Woman,53,Driver
53116,2014S008555,Car,Man,60,Driver
53118,2014S007766,Car,Man,31,Driver
53119,2014S006204,Bike,Man,26,Driver
53120,2014S006205,Bike,Woman,41,Driver
53121,2014S006206,Bike,Woman,51,Driver
53123,2014S006207,Bike,Man,23,Driver
53124,2014S009423,Bike,Man,29,Driver
53126,2014S005665,Bike,Woman,19,Driver
53127,2014S005669,Car,Man,53,Driver
53128,2014S005869,Bike,Man,42,Driver
53130,2014S005877,Bike,Man,45,Driver
53134,2014S000800,Bike,Woman,30,Driver
53135,2014S006839,Car,Man,47,Driver
53138,2014S007033,Bike,Woman,30,Driver
53139,2014S000355,Bike,Man,33,Driver
53141,2014S001804,Bike,Man,46,Driver
53142,2014S002207,Bike,Man,30,Driver
53144,2014S008011,Car,Man,48,Driver
53145,2014S008014,Bike,Woman,47,Driver
53146,2014S008019,Bike,Woman,41,Driver
53147,2014S008213,Car,Man,29,Driver
53148,2014S005773,Bike,Woman,37,Driver
53149,2014S005777,Bike,Man,30,Driver
53150,2014S005960,Bike,Woman,31,Driver
53152,2014S000133,Bike,Man,22,Driver
53154,2014S007258,Bike,Man,36,Driver
53155,2014S007261,Bike,Man,48,Driver
53156,2014S007265,Bike,Man,18,Driver
53157,2014S007265,Bike,Man,37,Driver
53159,2014S006077,Bike,Man,22,Driver
53162,2014S002202,Bike,Man,49,Driver
53163,2014S001010,Bike,Man,28,Driver
53164,2014S001016,Bike,Woman,25,Driver
53166,2014S000559,Bike,Man,57,Driver
53171,2014S002218,Bike,Woman,23,Driver
53173,2014S008557,Bike,Man,20,Driver
53174,2014S007768,Bike,Man,30,Driver
53175,2014S007963,Bike,Woman,29,Driver
53176,2014S007968,Bike,Man,32,Driver
53177,2014S007693,Bike,Man,52,Driver
53178,2014S001558,Bike,Man,23,Driver
53179,2014S001559,Bike,Man,43,Driver
53181,2014S007235,Bike,Man,31,Driver
53182,2014S008415,Bike,Man,32,Driver
53183,2014S008422,Bike,Man,52,Driver
53184,2014S001577,Bike,Man,55,Driver
53185,2014S001577,Bike,Woman,39,Driver
53186,2014S001766,Car,Man,34,Driver
53188,2014S000764,Bike,Man,32,Driver
